Price,Immat,KM,Power,modele,marque,annee,couleurexterieure,interieur,couleurexterieure,typedepeinture,couleuroriginale,versionpays,interieur,carrosserie,portes,sieges,cylindree,transmission
7650,08/2005,111400,170,z4,bmw,2005,gris,,gris,,,,,cabriolet,2,2,2.171cm³,boîtemanuelle
7690,08/2005,126000,150,z4,bmw,2005,noir,cuirnoir,noir,metallise,blacksapphiremetallic,,cuirnoir,cabriolet,2,2,1.995cm³,boîtemanuelle
7700,04/2003,165000,192,z4,bmw,2003,noir,autresrouge,noir,,,,autresrouge,cabriolet,2,2,2.494cm³,boîtemanuelle
7700,04/2005,143000,192,z4,bmw,2005,gris,,gris,,,,,cabriolet,2,2,2.494cm³,boîtemanuelle
7750,03/2006,125000,150,z4,bmw,2006,argent,,argent,metallise,,,,cabriolet,2,2,1.995cm³,boîtemanuelle
7750,04/2005,201000,170,z4,bmw,2005,gris,,gris,,,,,cabriolet,2,2,2.171cm³,boîtemanuelle
7790,05/2004,125700,231,z4,bmw,2004,argent,cuirnoir,argent,metallise,titansilber,,cuirnoir,cabriolet,2,2,2.979cm³,boîtemanuelle
7790,06/2003,199395,192,z4,bmw,2003,gris,cuirnoir,gris,metallise,sterlinggraumetallic,allemagne,cuirnoir,cabriolet,2,2,2.494cm³,boîtemanuelle
7800,03/2005,98000,170,z4,bmw,2005,gris,,gris,,,,,cabriolet,2,2,2.171cm³,boîtemanuelle
7800,09/2003,120300,192,z4,bmw,2003,noir,,noir,,,,,cabriolet,2,2,2.494cm³,boîtemanuelle
7800,03/2005,169000,170,z4,bmw,2005,gris,,gris,,,,,cabriolet,2,2,2.171cm³,boîtemanuelle
7800,03/2005,169000,170,z4,bmw,2005,gris,,gris,,,,,cabriolet,2,2,2.171cm³,boîtemanuelle
7850,01/2003,151500,192,z4,bmw,2003,argent,,argent,metallise,,,,cabriolet,2,2,2.494cm³,boîtemanuelle
7890,10/2005,170000,150,z4,bmw,2005,argent,,argent,metallise,,,,cabriolet,2,2,1.995cm³,boîtemanuelle
7890,03/2004,148000,192,z4,bmw,2004,noir,cuirnoir,noir,,schwarz2,allemagne,cuirnoir,cabriolet,2,2,2.494cm³,boîtemanuelle
7890,08/2004,145170,192,z4,bmw,2004,noir,cuirnoir,noir,metallise,blacksapphiremetallic,allemagne,cuirnoir,cabriolet,2,2,2.494cm³,boîtemanuelle
7890,12/2003,198330,231,z4,bmw,2003,noir,,noir,,,,,cabriolet,2,2,2.979cm³,boîteautomatique
7990,11/2007,180000,150,z4,bmw,2007,blanc,,blanc,,,,,cabriolet,2,2,1.995cm³,boîtemanuelle
7998,03/2006,129800,150,z4,bmw,2006,noir,tissunoir,noir,,schwarz2,allemagne,tissunoir,cabriolet,2,2,1.995cm³,boîtemanuelle
7998,08/2005,165000,170,z4,bmw,2005,gris,,gris,,,,,cabriolet,2,2,2.171cm³,boîtemanuelle
7999,05/2005,158000,150,z4,bmw,2005,noir,,noir,,,,,cabriolet,2,2,1.995cm³,boîtemanuelle
7999,04/2004,227000,170,z4,bmw,2004,gris,,gris,,,,,cabriolet,2,2,2.171cm³,boîtemanuelle
8000,08/2007,107628,,z4,bmw,2007,noir,,noir,,,,,,,,,
8000,05/2007,125000,150,z4,bmw,2007,gris,,gris,,,,,cabriolet,2,2,1.995cm³,boîtemanuelle
8000,02/2004,110000,170,z4,bmw,2004,gris,,gris,,,,,cabriolet,2,2,2.171cm³,boîtemanuelle
8000,08/2003,150862,192,z4,bmw,2003,orange,,orange,,,,,cabriolet,2,2,2.494cm³,boîtemanuelle
