Price,Immat,KM,Power,modele,marque,annee,couleurexterieure,interieur,couleurexterieure,typedepeinture,couleuroriginale,versionpays,interieur,carrosserie,portes,sieges,cylindree,transmission
19000,06/1987,247000,249,944,porsche,1987,blanc,cuirnoir,blanc,,,,cuirnoir,coupe,2,4,2.479cm³,boîtemanuelle
19928,02/1987,113163,310,928,porsche,1987,blanc,cuirrouge,blanc,,lichtwit,pays-bas,cuirrouge,coupe,2,4,5.000cm³,boîteautomatique
19990,04/1987,212535,320,928,porsche,1987,gris,,gris,,grijs,,,coupe,3,,4.957cm³,boîteautomatique
19990,07/1987,81959,166,944,porsche,1987,blanc,,blanc,,blanc,,,,2,,2.500cm³,boîtemanuelle
20000,10/1987,220000,,928,porsche,1987,noir,,noir,,,,,,,,,
22750,08/1987,256749,320,928,porsche,1987,gris,cuirbleu,gris,metallise,,pays-bas,cuirbleu,coupe,2,4,,boîteautomatique
22990,01/1987,179000,334,928,porsche,1987,rouge,,rouge,,rouge,,,,2,,5.000cm³,boîteautomatique
23900,05/1987,193550,220,944,porsche,1987,noir,cuirnoir,noir,metallise,antrazitschwarz,allemagne,cuirnoir,coupe,2,4,2.449cm³,boîtemanuelle
24000,02/1987,131000,220,944,porsche,1987,noir,cuirpartiel,noir,,,,cuirpartiel,coupe,2,,2.497cm³,boîtemanuelle
24900,10/1987,214000,163,944,porsche,1987,gris,,gris,metallise,,,,coupe,2,4,2.449cm³,boîtemanuelle
25000,06/1987,173000,320,928,porsche,1987,gris,cuirbleu,gris,metallise,gris,espagne,cuirbleu,coupe,,,,boîteautomatique
26800,10/1987,197300,220,944,porsche,1987,rouge,cuirpartielnoir,rouge,,,autriche,cuirpartielnoir,coupe,2,4,2.479cm³,boîtemanuelle
26900,07/1987,155000,320,928,porsche,1987,vert,,vert,metallise,,,,coupe,,,,
